T,FC,x1,x2
1,0,6.288480715348623,5.717562126872105
2,92,6.904190588448332,4.098913777198854
3,29,4.225470544404155,6.1458142726644756
4,7,2.9169085818125615,7.3475033297142565
5,0,7.53547800544168,6.449509459369246
6,0,7.020037136135053,6.343945062756777
7,0,6.016182870971693,9.897682541452134
8,0,5.668125425637141,4.848231749859794
9,0,7.06293667538321,6.77529409359972
10,0,2.615374298385845,8.433617827757232
11,0,2.4592967375101837,6.242427330344451
12,0,7.034892856162926,5.985659001011468
13,0,5.061570459859517,5.6442826359752996
14,0,3.223392625806835,4.231537928392708
15,0,6.8617186168880355,4.540597731584092
16,0,7.093900632692003,7.146896655713546
17,0,7.58403388037001,2.1796496354597936
18,0,4.55435951453511,7.259448823713586
19,0,2.760571622879575,2.3894563655563177
20,0,7.210039918547592,7.361458124838126
