T,FC,x1,x2
1,3,3.850245015459646,9.227851399536014
2,0,4.010621055097353,4.060337446766107
3,2,3.848574586764845,7.407587236266403
4,2,5.1843765883885755,2.3238907800067956
5,2,7.031167776019916,5.0130707726989465
6,6,6.280607082588365,7.151522904413605
7,1,4.5328498805821225,3.3576505777970533
8,3,6.380112102717167,2.428409143665967
9,6,6.673876369181521,5.790740172235098
10,3,7.913084094543041,4.057936494582782
11,1,7.196202570977894,2.157250788611255
12,1,3.4192239434964518,7.317282195240042
13,7,6.317479253659865,3.8453734796421477
14,10,5.1601253420680795,9.496336699670785
15,1,7.030456673430273,4.278096430411876
16,4,7.927131398565485,5.679631667134027
17,1,4.229394267768762,6.1586311296733465
18,1,3.901666251789108,3.3832455987443932
19,2,2.1337118123064855,6.481432776328861
20,2,7.6962656015477355,2.154393732128983
