T,FC,x1,x2
1,1,5.791441884103525,4.298335358435061
2,90,2.968894076193014,4.37505636765703
3,53,4.583574924566516,4.024101094984629
4,10,6.504419576208899,8.638491992312566
5,3,4.129554953729577,4.378992051558828
6,0,2.377412912354359,6.485471634648157
7,0,5.2961467830706255,5.2020727884409625
8,0,6.7620977557183455,4.337054494797569
9,0,6.137703716399866,6.902003772498266
10,0,3.468101215513745,6.0131172263975365
11,0,3.7595092375965153,8.347148971700893
12,0,7.545494508915061,3.7086795625133178
13,0,7.178590294937332,7.095964063015304
14,0,3.233404955664383,4.810108235918438
15,0,7.364317852066481,5.102728239979255
16,0,5.43926429756322,3.7167389064200647
17,0,2.217599433292377,2.007591028446798
18,0,4.455762363730148,9.363660170113452
19,0,3.1121817803199305,7.713407423676934
20,0,5.2284050482985975,6.90971280515089
