T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,7,7.215973669665028,7.1592042917953345,2.1635144288841315,7.402863658229405,3.17056990341257,2.023272440853093,3.141029993472867,4.093608149062625
2,4,7.977156432648856,3.892461159263705,4.067151386934073,6.184699624374206,3.6088070997689967,6.299178445960647,5.47751487146954,6.013325545872849
3,5,8.281075344221762,4.588723054569552,4.41703568361472,7.441560946550764,4.649116696722321,6.688370306633746,5.980619330058191,7.809771685880772
4,5,7.193090942289732,7.827768129410337,4.221785222005966,6.314408039432838,5.606845554075442,5.1747827707808325,4.30082490143805,8.190084625978567
5,3,7.228541870404586,6.219989651823748,4.939245438738915,7.47327487561279,6.671501715912902,3.9414999249647913,4.537796725361349,7.20962859166771
6,3,2.112435629037666,6.249702839473973,4.038679141834627,7.4502022881652055,8.934480980708233,7.378082447336015,7.134001322698959,3.0651531652924158
7,7,8.983084174745963,3.184277780671653,6.743223279133067,6.2090378895899265,10.219302783354838,4.908846199034306,2.327777120567854,8.54529859326118
8,7,6.084177742522288,6.659530494168629,5.4622844789361125,3.6674075508128503,7.573926217530474,5.905959969698404,5.31728430835458,3.0700111008795434
9,1,5.928014448455071,7.1272530986658715,5.9165306301500555,6.406709754975788,7.807007781139919,5.611183606519186,4.449434536471686,3.060087382728184
10,5,7.790565535471018,6.574461625460829,2.2702795739649058,7.442026696875824,4.9119904652099615,5.674917287316061,4.384430183901422,4.097292537463003
11,3,5.119042799224887,5.781074919093329,4.101062218723587,5.681151983446386,5.532281409007389,4.3671929722916225,6.390971827992615,6.516690931099319
12,3,3.7406003207684946,6.101174256250973,6.7439200566795074,5.696495754032564,5.908323146130746,7.719082940950312,4.698377240622235,5.110696688516753
13,3,3.2228155469464124,2.1759885298701596,4.92965205190449,6.591663698957282,6.594868675544839,7.129911618021101,9.570310076222245,6.144171477816255
14,3,2.3554999237257905,9.31959061023138,6.288272694218762,6.5560466006084015,3.035933152574887,3.7584681315143733,3.965382471074779,7.513545974249503
15,2,6.890618824215285,7.243260561901984,8.603981123068325,4.900555711421463,2.6888489870423924,7.232875933675425,4.726830938050173,3.3134920652408053
16,1,3.964422680371153,4.644052276574225,3.294828859618181,2.3528874172000127,8.296829467874195,2.224071500305669,2.3685910214874113,5.03855980392226
17,3,5.830439236703113,4.306106079450897,4.858871419629899,7.474854363875494,2.6830625102418573,5.117827646087561,4.083315303715976,7.122250847245157
18,3,2.387660101792032,10.315371952239373,7.980790293586712,7.277523671411844,6.859191434337958,8.59620831796983,6.802577967502969,8.094309304679951
19,0,6.543005426953203,5.200401950094132,6.01176811263739,6.064298746570693,6.797298077042293,4.494766333220435,6.762514079166923,8.07325248264101
20,2,4.3238660370822135,3.8568108032186927,8.90669946865167,2.27361034211121,3.4239454131330884,5.811214923692893,6.403267235375524,5.692199883037575
