T,FC,x1,x2,x3,x4,x5
1,2,5.337089038719597,5.97082375951264,4.8547007753868545,2.626866766912122,3.602840448269474
2,1,6.485095582004628,7.103131658560924,2.6490433640471305,3.622309086765785,8.482201808305682
3,2,7.148703436769214,4.044050696966952,3.1203392916263497,3.3404628199364006,5.1780687541584545
4,2,7.3759658757173145,5.849977627995726,5.279771095419348,8.09986122936629,6.001155115685457
5,1,6.469533159020848,6.257766157605565,7.354141536564923,5.245602352533481,6.5643381044182405
6,9,7.971525706680231,4.033713697820727,11.674151075930983,3.128068189770761,7.401879489664662
7,1,4.512662780070148,5.255261268298855,2.6729467742141235,3.74385475921636,6.661928311161206
8,4,6.1033750410474505,3.0015858279864682,12.0440837083055,6.2072927140384255,6.317566970907479
9,4,7.248051207385041,4.488171269523868,5.60734625715306,2.3270446178345017,4.7300369179363875
10,3,2.8903059589977733,6.098848840091518,5.678024639645164,3.4355316503805886,5.8742706779852725
11,4,8.292338887836786,9.324066769456188,7.006678098583955,5.1445414022705,9.471072575359813
12,3,4.314945114694959,4.960154784811899,5.6784088197529865,3.497048986729223,2.5804168254630224
13,1,7.276632027096422,2.0440323799558655,8.173174604951903,4.8749555299192835,4.127547160165491
14,4,9.50172208484523,2.9314033910295327,8.566983651300355,6.425508012785595,5.191127279011037
15,2,5.211164748728601,5.978422452666788,4.105148728831974,4.332848342496776,4.089236135365519
16,2,4.171957718273961,2.107313639874977,2.2145537794777987,5.6636813651645515,4.585136269129606
17,4,3.0581853269563952,7.839163553930327,9.474890339075206,6.254413787876132,7.425992417793309
18,3,6.194782120378624,8.736995645307804,2.3473289013602208,6.214798771152562,3.58569311875927
19,4,7.5370670522498395,6.5450530421088065,2.5477232808929133,8.099072300513285,7.184080959257345
20,3,4.268409166453995,10.140117069132144,6.27602350428492,7.703494277639225,2.7190634547204477
