T,FC,x1,x2,x3,x4,x5,x6
1,7,4.458318792274677,7.588632974566697,2.678905001745572,4.631428739215236,4.515083558857657,9.676955271002054
2,2,3.7360859047629997,3.32756063663818,4.170214382944343,6.616011621957789,2.6513174904943075,8.257023004034764
3,4,7.4681968187348735,5.725063764424468,8.36244233606933,8.863595523258324,2.1309661549900407,4.824046583974855
4,2,6.029514902025098,4.415706830469606,5.945124652815484,6.498618268802105,7.295868421291435,3.480508986860308
5,3,5.393130589189745,5.190088616949118,2.1906926832929194,6.489862411931599,3.0842572275893665,5.024563246176174
6,4,5.210336376768184,5.070173152329231,3.638152255752217,4.415273512305711,6.015847591765105,6.283894743394735
7,3,7.939075650229834,5.387445223754799,8.86296502283567,7.635614671979474,3.029135372338407,7.348833863384495
8,6,2.98700977331738,4.649593898704412,4.275112784876211,7.151499271628273,7.369551036954601,8.352358506659087
9,2,3.035746150158151,8.344548404929595,4.708160292368435,3.0853580794380107,3.445039953024694,7.312056213141519
10,11,8.501283259211137,5.2505150628729265,5.650751382938266,9.09576881305047,8.522302576381726,5.78889505003829
11,3,9.049112376971273,4.628549702726488,2.0350211829706915,6.711010459172168,4.305718331948625,5.4693781017294425
12,2,8.686324240072079,8.879004872116887,4.00964534294473,5.676854163077574,3.4784756744007996,3.203727086697933
13,0,4.409506087933823,5.1044469078127825,8.460775046414106,3.5246888521258035,5.533120890563016,5.235457298238549
14,1,11.032087992361623,6.417172126908265,3.0197837833626857,5.465092824338562,5.630856306590036,5.501261154552168
15,1,3.3432121477114367,3.2629701129346427,2.5349209012536575,5.25635078811012,7.162187693395657,7.201530756522425
16,2,7.464444602263345,4.286415723760291,5.352507351032387,2.4471650996518695,11.283951909382038,5.9968176145879735
17,0,4.096247150010999,2.2145878763382485,2.6190728850020886,4.40026009397992,8.758153185115466,2.2998073916658286
18,2,6.331879071135821,8.412497226354162,7.398519818429011,5.041950543118449,3.2180593180089043,3.448594098768809
19,3,8.066259096131805,2.317540453399227,6.280184556325112,6.5293317429903714,6.373674661533116,2.2091881252982377
20,5,4.1267742522011375,3.562348356993621,6.597601431283137,5.001359058996867,7.904308248250983,6.016862546364647
