T,FC,x1,x2,x3,x4,x5,x6
1,3,2.4336073844175274,6.230523774103483,2.4500738895859784,7.445024541959447,2.6294590161016025,3.035663039642288
2,1,7.984971423843025,7.214748835595549,5.071010043527183,7.726358472469025,2.0620394715710635,8.412169577694062
3,0,6.377719642499893,7.392548002076166,5.557867930531349,6.38346174239366,6.656963299191515,6.016921616331919
4,5,7.506733078878677,5.7185751357695755,7.3550900241391854,4.658214170261881,6.488759958705099,7.569764417676952
5,3,3.05835218459392,8.385319514062694,6.040318092848349,6.245400587445834,4.284641663921993,9.175481312375815
6,3,7.7333800835197914,7.102443775291141,6.9529582217378,6.3211288309258356,6.311391520504899,7.342738436670634
7,3,5.433278019908474,3.0726333950274207,5.247794039572154,7.870071149195976,5.301147653229207,5.051299613732635
8,1,3.5726678270398287,5.28564690929018,5.557512412723921,5.029172900052994,6.436901152199727,6.554123635919865
9,3,8.807547722422054,4.206564499530982,8.402547964024205,5.222228438939651,6.1250180334627,7.2802857806384935
10,3,6.2258561470555716,7.5088714749923495,5.303510840476739,6.0555202523481055,6.2720383695094135,2.718054094334694
11,2,7.638631430461609,2.6179678041005197,2.4013326360898204,3.598908740389582,4.644797902687136,6.746821127642464
12,1,7.101882637900461,3.2470014097526003,3.804385014612245,4.456711032645222,5.000725527121649,4.382732141630684
13,2,4.487656062874742,2.243596372718162,9.341074333232513,5.3370073867713845,3.6293113377564388,6.669093054328911
14,1,7.540890245334271,3.9981545682738195,6.082059906479624,6.490638799039097,7.040966016241605,6.946461530989322
15,3,5.786216296097358,9.192562876738421,10.493971142405037,7.1369013662847465,6.197782004442872,2.4149643156129375
16,6,4.368314489501445,4.175503470023021,7.591419656794724,6.70976307950521,5.040070768370385,6.314857185951976
17,2,9.177799017778229,3.1747946874212536,6.373308208956839,6.665935936472818,5.752550650841699,4.162815034196928
18,3,3.0876957897955526,2.8799582240910935,5.809013901506944,4.497322691866707,3.1174094062695015,6.202102787081601
19,0,6.685144889146548,6.3742383798449325,7.237271889794155,6.455267482474882,2.0072680839781163,4.542614362876858
20,1,4.679305365881379,7.963710821252061,6.655915848455747,5.630803613533635,3.956763985788884,3.6263146058980227
