T,FC,x1,x2,x3,x4,x5
1,2,3.9668524070551214,3.219818391085202,5.7978231642080384,8.689155425303495,4.07981699474267
2,91,4.975696653633967,7.997822755436319,4.116178209558928,2.454813159875874,5.319851454778713
3,22,2.894737887737297,7.1561553323095985,4.181014315702861,4.016872290009783,4.1681302891551475
4,2,6.136203323175865,6.888314150996036,3.3344345193712783,3.154012169125708,5.102239215036724
5,0,8.279776054420747,3.5579400731877127,7.362219457560199,7.137174877140306,5.219105216034626
6,0,3.6479022159464747,7.985643540788908,3.1731726222187957,3.686549667299963,5.9203079011678135
7,0,5.767901338382232,10.126689361508745,4.2826133557479,3.8253834579172725,4.178771261230812
8,0,2.0020908735789327,7.251695288914675,3.460351981594301,4.915546219774779,8.008287579706217
9,0,4.760906781109911,3.3392225546594565,4.929807867004191,4.5804660130437505,7.278390164234713
10,0,4.026864908513481,4.878301661306235,7.41317848180794,8.286109423474041,3.48860174019552
11,0,3.904716944432029,4.1325214237074785,4.1761785531292945,5.074266106915116,7.013374685802349
12,0,6.851769459978817,8.541760281600283,8.484003279970052,4.128563750434619,6.427585393215391
13,0,13.101265967996135,5.13563960877734,2.5453155755814203,5.633738881443319,2.492103063692867
14,0,5.652176430651777,6.1323103918640145,10.639685448348683,7.129193513993615,7.420760745082542
15,0,4.657745530783245,3.6552941164312798,9.028567009709032,5.73856856104012,7.789219300447579
16,0,10.519248136921181,5.00921949496997,3.1845540601158384,10.525185627945037,7.591255409921327
17,0,3.063642092761561,8.52164796706569,3.5890739461917747,5.157620682098917,7.568574163927865
18,0,4.35127546011673,7.147617292123316,5.235742174296529,3.063224716623703,7.971834648608743
19,0,7.218070686626651,4.976628438691295,6.247879894003469,7.235255122050653,4.009053385699923
20,0,3.1268382436289763,5.419494933323985,2.4620499095196977,5.1448688566940515,7.847755595487195
