T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,1,6.706864104694417,7.574419744047101,4.198349490987628,5.359486661157384,2.77302797467199,4.477598460832256,7.070779003704544,8.126830971571604,3.2752248955689116
2,3,5.260511537574804,6.077528772397979,6.010880810501365,6.437368371660292,7.9691778217734655,7.717397192984001,7.767968444248398,6.262524308253284,7.465044781726642
3,2,3.1820288453053447,3.765915368776047,4.3708846942412505,6.23548904811954,5.370757488526981,6.035028439257354,7.032319360009321,8.464138794328218,5.1387737632640516
4,2,6.98247772880757,5.330835932176097,8.02736893414287,2.0381430925091752,5.0405345513603255,5.967765358012787,3.441272621130783,3.8511360629212277,6.0480280492046505
5,7,5.210367106818485,5.459772401495193,6.3862315639822045,10.551497242360515,6.71465271584966,6.625188267673904,4.521238877019805,6.507779330640552,5.460024302333871
6,3,9.086588797474583,6.16274678880846,7.087688006897415,5.345725873472303,3.194373588279835,4.8854255544349225,2.452426475916055,4.815150357768373,3.179902676991304
7,2,2.6550950895432255,5.800395168490407,5.2003304574979525,3.248192808695455,3.2522154137629258,9.178511737308321,5.07318868640688,7.791294791224206,6.100764867683891
8,5,7.238837166489979,2.332556066263795,6.079336517864945,6.836000496577781,6.482871984838654,3.108623140920395,3.1696394769233467,6.209046396113619,7.3011294010578185
9,5,7.339598022793819,3.594715832042677,8.053480196673961,6.24533589226397,7.074147879868905,8.358814302320278,5.6058566899903965,7.33141643947809,3.9207527980749877
10,6,5.5068207712099,5.560844069732795,5.180282152787556,5.950934467651944,5.2106690563046145,5.1359999843157915,2.392317784942677,3.6016200600266526,6.482841537720175
11,1,6.104790424309491,3.2008626216479987,5.132868810819401,6.404699526961727,6.110981544130343,4.483737423385795,7.07870777828374,5.232007798442239,3.283906370280693
12,2,2.1431332458268675,8.259040881458544,3.9168258733369066,2.7469838415393877,7.697834348665138,5.645986383244705,7.7303611164516965,2.1743548355671436,3.4370509350169325
13,6,2.5042823347389724,6.854036066492967,6.066233971507091,4.91643677634356,5.2439190970884635,4.132251862004705,6.089967783501461,8.204709016756194,4.248256607567462
14,5,4.518403080920082,4.564368328718066,4.691005292857702,7.508761570024712,6.344603464765157,5.703338591205617,5.742471982907992,5.11558727307526,7.833367394954833
15,4,8.831399397899098,4.146152989913631,5.7179559309327574,4.829256804848326,2.289381855948549,2.3266784182214812,7.8111276615546075,2.090571235883296,6.379894010703957
16,2,3.1942403345691086,6.071641855389497,3.468914869648794,8.969636883047663,7.11977927731986,6.324542665375401,6.973761801014332,5.244836484468233,5.205142208972372
17,1,7.386067703268392,2.201613969150253,5.150057794516573,6.055742322006723,2.885022662501662,2.041503025114382,7.829600142807865,6.19565812851349,5.619784466368321
18,1,2.6400939624590922,4.2120615962775805,2.497904126134153,6.310386901493489,5.009071914995526,5.328227018075009,7.310407688164298,4.142172486025238,3.054118729833526
19,1,5.4692099926905104,4.241872375156188,5.447537449221307,6.436015770782385,7.422151629630768,8.755859127357825,3.203027527362819,3.237841924618522,7.086497577691278
20,4,7.24419565544212,6.345429094374305,3.5976871191337474,5.831871909385769,4.248080407019959,6.1852424956460546,2.0543229825010485,5.619447534367889,7.084407930703207
