T,FC,x1,x2,x3,x4,x5,x6
1,2,7.5377003218491065,3.792068996894896,11.565523947858583,5.853605497185496,7.4190376763443835,6.596530864710328
2,4,8.546856292538017,6.582728617831772,5.00686300015516,2.096036775116072,3.1324691441675814,3.8980616816366336
3,1,3.0324265992797543,4.4417604173960195,8.443042768162345,3.3674568173189887,7.060170506252501,8.818170400257562
4,1,6.568902678664417,8.881148093387267,7.196263614357937,6.751451464816129,2.248159614975135,6.035248660439312
5,0,5.756066463715123,3.124909864231161,2.107785795596867,3.470143623387525,3.7729484418518306,8.06626255421467
6,0,6.435157285594158,3.629079302708273,4.27799442540954,3.264509809051064,5.925558492443838,2.083496252623896
7,3,5.0590828420115095,7.834715935714786,6.659369035287131,4.748215542571782,4.143600968011157,2.1164479823345266
8,0,2.8122529453201506,5.1021142151143986,7.172585010820637,9.550925510279718,4.91451498297673,5.1272799459607405
9,0,5.984950417621674,4.253631482166459,2.952916511366264,5.477917569011376,4.3882486173047734,4.753526038822284
10,2,5.216728140827577,7.302150712030954,5.102846024419564,9.594130288746609,3.298621955959768,5.8771576667905885
11,1,2.023611818038805,6.097743843056266,7.425408821159846,3.369555382254336,2.095333051121405,2.4385091042152016
12,1,4.643563381661099,7.501755208816946,5.7488110245360104,6.067156478194594,4.451198415781999,5.210602850806524
13,1,6.369068608140312,2.218857465205843,6.741860523129843,6.02496661453858,5.2516774024828905,2.3037083679596457
14,0,5.094118611269437,2.48408549579768,5.029370278752861,3.535657787918505,7.108661842255724,2.3895721767617024
15,1,2.748514191004502,7.970871836349104,7.309094053620507,3.891189455138418,6.182968938248592,4.1416356462559145
16,3,5.4285507102832975,4.855015382856713,4.8644068163346255,4.055314941414609,5.202594768959919,3.0695082956398245
17,0,6.286847661341817,2.1739284713473257,4.084300992091056,7.487917975164424,12.624795154315695,7.585631378896707
18,0,4.119570403688807,4.422680481693179,5.937772415805886,4.2883337523826235,4.112669807719407,3.536929899210947
19,0,2.1975325188762582,6.722900293721237,8.632547489075922,3.473744611708483,6.188239573029576,2.093581858180785
20,1,3.289603228260698,7.0521220991255555,3.2080261666269565,6.31072899103791,5.515930612394716,4.5114353775889295
